gill-attachment_cap-diameter_mean,gill-attachment_stem-width_min,gill-attachment_stem-width_median,gill-attachment_cap-diameter_median,stem-width,stem-color_stem-height_mean,gill-attachment_cap-diameter_min,gill-attachment_stem-width_mean,gill-attachment_stem-height_median,cap-diameter,cap-shape_cap-diameter_median,class
8.692903951975989,3.08,12.76,7.71,16.85,7.289946861715429,2.21,12.848816908454229,8.6,13.03,6.27,0
6.914127268080756,1.78,11.26,6.81,6.08,7.289946861715429,2.2,13.122698696652186,5.89,5.59,6.33,0
4.992667087807959,0.0,5.96,3.88,16.92,6.7454906136614605,0.38,8.376766898294377,5.69,18.26,8.2,0
4.992667087807959,0.0,5.96,3.88,1.29,5.6829060293318845,0.38,8.376766898294377,5.69,1.03,4.25,0
12.32178494623656,3.36,21.77,8.98,38.62,6.7454906136614605,2.49,24.28452329749104,7.45,14.34,6.33,1
4.992667087807959,0.0,5.96,3.88,5.31,6.563064985451019,0.38,8.376766898294377,5.69,3.08,3.31,1
8.692903951975989,3.08,12.76,7.71,11.67,7.289946861715429,2.21,12.848816908454229,8.6,4.16,6.27,0
7.203423524463759,0.8,9.09,6.4,14.73,6.7454906136614605,0.47,11.894995093228657,5.27,10.69,6.33,0
8.692903951975989,3.08,12.76,7.71,11.68,7.289946861715429,2.21,12.848816908454229,8.6,6.51,3.31,1
4.992667087807959,0.0,5.96,3.88,4.48,7.289946861715429,0.38,8.376766898294377,5.69,5.43,6.27,0
4.992667087807959,0.0,5.96,3.88,12.38,5.948164773751578,0.38,8.376766898294377,5.69,4.94,6.27,1
4.992667087807959,0.0,5.96,3.88,1.39,6.7454906136614605,0.38,8.376766898294377,5.69,1.11,3.31,1
7.203423524463759,0.8,9.09,6.4,10.14,6.7454906136614605,0.47,11.894995093228657,5.27,6.49,6.27,1
6.914127268080756,1.78,11.26,6.81,3.37,6.7454906136614605,2.2,13.122698696652186,5.89,2.97,6.27,1
6.174267491302667,2.02,9.76,5.91,19.8,7.289946861715429,1.77,10.635550831078469,6.62,8.65,6.27,0
7.203423524463759,0.8,9.09,6.4,9.59,5.112924281984334,0.47,11.894995093228657,5.27,5.62,6.27,0
6.174267491302667,2.02,9.76,5.91,3.04,6.7454906136614605,1.77,10.635550831078469,6.62,3.36,6.33,1
4.992667087807959,0.0,5.96,3.88,5.67,5.948164773751578,0.38,8.376766898294377,5.69,2.99,6.33,1
12.32178494623656,3.36,21.77,8.98,34.59,7.289946861715429,2.49,24.28452329749104,7.45,17.8,6.27,0
8.692903951975989,3.08,12.76,7.71,17.69,7.289946861715429,2.21,12.848816908454229,8.6,10.98,6.33,0
4.992667087807959,0.0,5.96,3.88,2.46,5.948164773751578,0.38,8.376766898294377,5.69,2.01,8.2,1
4.992667087807959,0.0,5.96,3.88,1.53,5.696960167714885,0.38,8.376766898294377,5.69,1.3,6.27,1
4.526979810465595,0.0,14.69,3.99,12.04,5.948164773751578,1.03,16.966674907292955,4.21,4.99,6.27,0
4.992667087807959,0.0,5.96,3.88,7.51,5.948164773751578,0.38,8.376766898294377,5.69,4.16,6.27,1
6.174267491302667,2.02,9.76,5.91,21.62,7.289946861715429,1.77,10.635550831078469,6.62,9.05,6.27,0
6.914127268080756,1.78,11.26,6.81,36.15,7.289946861715429,2.2,13.122698696652186,5.89,9.17,6.33,0
8.692903951975989,3.08,12.76,7.71,12.98,7.289946861715429,2.21,12.848816908454229,8.6,5.82,6.27,0
7.203423524463759,0.8,9.09,6.4,6.09,6.7454906136614605,0.47,11.894995093228657,5.27,2.96,6.33,1
8.692903951975989,3.08,12.76,7.71,9.59,6.7454906136614605,2.21,12.848816908454229,8.6,6.75,6.27,0
4.992667087807959,0.0,5.96,3.88,1.39,6.7454906136614605,0.38,8.376766898294377,5.69,1.64,3.31,1
4.992667087807959,0.0,5.96,3.88,8.36,7.289946861715429,0.38,8.376766898294377,5.69,3.18,6.27,0
7.203423524463759,0.8,9.09,6.4,2.57,6.7454906136614605,0.47,11.894995093228657,5.27,1.69,6.27,1
7.203423524463759,0.8,9.09,6.4,5.53,5.696960167714885,0.47,11.894995093228657,5.27,5.94,6.83,1
4.992667087807959,0.0,5.96,3.88,6.11,7.289946861715429,0.38,8.376766898294377,5.69,3.6,6.27,0
6.174267491302667,2.02,9.76,5.91,2.51,5.948164773751578,1.77,10.635550831078469,6.62,2.74,3.31,0
12.32178494623656,3.36,21.77,8.98,37.26,7.289946861715429,2.49,24.28452329749104,7.45,22.7,6.27,0
6.174267491302667,2.02,9.76,5.91,12.78,7.289946861715429,1.77,10.635550831078469,6.62,9.6,6.27,1
4.992667087807959,0.0,5.96,3.88,13.31,7.289946861715429,0.38,8.376766898294377,5.69,5.73,8.2,1
4.992667087807959,0.0,5.96,3.88,3.68,6.7454906136614605,0.38,8.376766898294377,5.69,4.24,6.27,1
4.992667087807959,0.0,5.96,3.88,8.17,7.289946861715429,0.38,8.376766898294377,5.69,6.14,4.25,1
4.992667087807959,0.0,5.96,3.88,7.14,5.696960167714885,0.38,8.376766898294377,5.69,3.77,6.27,0
6.174267491302667,2.02,9.76,5.91,17.42,7.289946861715429,1.77,10.635550831078469,6.62,7.84,6.27,0
8.692903951975989,3.08,12.76,7.71,13.16,7.289946861715429,2.21,12.848816908454229,8.6,7.85,3.31,1
7.203423524463759,0.8,9.09,6.4,23.06,7.289946861715429,0.47,11.894995093228657,5.27,11.87,6.83,0
6.174267491302667,2.02,9.76,5.91,3.3,6.7454906136614605,1.77,10.635550831078469,6.62,3.44,6.33,1
4.992667087807959,0.0,5.96,3.88,7.56,7.289946861715429,0.38,8.376766898294377,5.69,4.02,4.25,1
4.992667087807959,0.0,5.96,3.88,10.44,7.289946861715429,0.38,8.376766898294377,5.69,4.52,6.27,0
4.526979810465595,0.0,14.69,3.99,18.12,6.7454906136614605,1.03,16.966674907292955,4.21,4.88,4.66,0
12.32178494623656,3.36,21.77,8.98,11.58,6.7454906136614605,2.49,24.28452329749104,7.45,6.74,6.27,0
6.174267491302667,2.02,9.76,5.91,5.48,6.7454906136614605,1.77,10.635550831078469,6.62,5.28,6.33,1
12.32178494623656,3.36,21.77,8.98,28.37,6.7454906136614605,2.49,24.28452329749104,7.45,11.35,6.27,1
8.692903951975989,3.08,12.76,7.71,13.63,7.289946861715429,2.21,12.848816908454229,8.6,7.27,6.33,0
4.992667087807959,0.0,5.96,3.88,6.97,7.289946861715429,0.38,8.376766898294377,5.69,4.35,6.27,0
7.203423524463759,0.8,9.09,6.4,5.74,5.6829060293318845,0.47,11.894995093228657,5.27,3.18,6.83,0
4.992667087807959,0.0,5.96,3.88,7.89,6.7454906136614605,0.38,8.376766898294377,5.69,7.27,6.27,1
4.992667087807959,0.0,5.96,3.88,2.84,7.289946861715429,0.38,8.376766898294377,5.69,3.6,3.31,0
4.992667087807959,0.0,5.96,3.88,14.32,7.289946861715429,0.38,8.376766898294377,5.69,8.6,6.27,0
4.992667087807959,0.0,5.96,3.88,1.05,6.7454906136614605,0.38,8.376766898294377,5.69,1.13,6.27,0
7.203423524463759,0.8,9.09,6.4,9.36,7.289946861715429,0.47,11.894995093228657,5.27,7.7,6.83,0
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,3.14,4.66,1
8.692903951975989,3.08,12.76,7.71,13.87,7.289946861715429,2.21,12.848816908454229,8.6,7.08,4.25,0
7.203423524463759,0.8,9.09,6.4,2.08,5.948164773751578,0.47,11.894995093228657,5.27,1.66,6.27,0
7.203423524463759,0.8,9.09,6.4,1.88,5.948164773751578,0.47,11.894995093228657,5.27,1.5,6.27,0
4.526979810465595,0.0,14.69,3.99,5.36,5.948164773751578,1.03,16.966674907292955,4.21,1.15,6.33,1
8.692903951975989,3.08,12.76,7.71,12.34,7.289946861715429,2.21,12.848816908454229,8.6,7.58,3.31,1
8.692903951975989,3.08,12.76,7.71,14.76,7.289946861715429,2.21,12.848816908454229,8.6,11.77,6.33,1
12.32178494623656,3.36,21.77,8.98,14.95,5.948164773751578,2.49,24.28452329749104,7.45,8.08,6.27,0
4.992667087807959,0.0,5.96,3.88,17.3,7.289946861715429,0.38,8.376766898294377,5.69,6.95,8.2,1
7.203423524463759,0.8,9.09,6.4,6.65,5.948164773751578,0.47,11.894995093228657,5.27,7.03,6.27,1
4.992667087807959,0.0,5.96,3.88,7.49,7.289946861715429,0.38,8.376766898294377,5.69,6.34,4.25,1
4.992667087807959,0.0,5.96,3.88,2.18,7.289946861715429,0.38,8.376766898294377,5.69,1.88,6.33,1
4.992667087807959,0.0,5.96,3.88,6.24,7.289946861715429,0.38,8.376766898294377,5.69,3.32,3.31,1
7.203423524463759,0.8,9.09,6.4,14.49,6.7454906136614605,0.47,11.894995093228657,5.27,8.41,6.33,0
4.992667087807959,0.0,5.96,3.88,5.68,6.563064985451019,0.38,8.376766898294377,5.69,2.9,3.31,1
7.203423524463759,0.8,9.09,6.4,5.03,5.948164773751578,0.47,11.894995093228657,5.27,2.15,6.27,1
4.992667087807959,0.0,5.96,3.88,2.99,7.289946861715429,0.38,8.376766898294377,5.69,3.0,3.31,0
7.203423524463759,0.8,9.09,6.4,7.85,6.055853174603175,0.47,11.894995093228657,5.27,4.33,6.33,0
4.992667087807959,0.0,5.96,3.88,2.76,7.289946861715429,0.38,8.376766898294377,5.69,2.36,6.27,1
4.526979810465595,0.0,14.69,3.99,62.04,6.7454906136614605,1.03,16.966674907292955,4.21,4.9,6.83,0
12.32178494623656,3.36,21.77,8.98,23.14,5.373272120200334,2.49,24.28452329749104,7.45,47.51,4.66,0
7.203423524463759,0.8,9.09,6.4,11.18,7.289946861715429,0.47,11.894995093228657,5.27,5.64,6.33,0
7.203423524463759,0.8,9.09,6.4,7.77,7.289946861715429,0.47,11.894995093228657,5.27,5.39,6.83,0
4.992667087807959,0.0,5.96,3.88,25.76,6.7454906136614605,0.38,8.376766898294377,5.69,11.51,6.33,0
7.203423524463759,0.8,9.09,6.4,9.9,7.289946861715429,0.47,11.894995093228657,5.27,7.24,6.83,0
4.992667087807959,0.0,5.96,3.88,4.94,6.563064985451019,0.38,8.376766898294377,5.69,3.2,6.83,1
4.526979810465595,0.0,14.69,3.99,19.31,6.7454906136614605,1.03,16.966674907292955,4.21,6.24,4.25,0
8.692903951975989,3.08,12.76,7.71,12.78,6.7454906136614605,2.21,12.848816908454229,8.6,5.63,4.25,0
4.992667087807959,0.0,5.96,3.88,7.73,5.948164773751578,0.38,8.376766898294377,5.69,4.34,3.31,1
12.32178494623656,3.36,21.77,8.98,10.83,5.948164773751578,2.49,24.28452329749104,7.45,7.61,6.27,0
12.32178494623656,3.36,21.77,8.98,17.18,6.7454906136614605,2.49,24.28452329749104,7.45,8.56,6.27,0
8.692903951975989,3.08,12.76,7.71,13.38,7.289946861715429,2.21,12.848816908454229,8.6,6.13,6.27,0
7.203423524463759,0.8,9.09,6.4,28.08,7.289946861715429,0.47,11.894995093228657,5.27,17.55,6.83,1
4.992667087807959,0.0,5.96,3.88,13.57,5.6829060293318845,0.38,8.376766898294377,5.69,9.15,6.27,0
6.914127268080756,1.78,11.26,6.81,8.07,6.7454906136614605,2.2,13.122698696652186,5.89,4.07,6.27,1
6.914127268080756,1.78,11.26,6.81,16.7,6.7454906136614605,2.2,13.122698696652186,5.89,11.6,6.27,1
7.203423524463759,0.8,9.09,6.4,9.46,5.696960167714885,0.47,11.894995093228657,5.27,8.26,6.33,1
6.174267491302667,2.02,9.76,5.91,4.05,5.6829060293318845,1.77,10.635550831078469,6.62,3.76,3.31,1
12.32178494623656,3.36,21.77,8.98,47.65,6.7454906136614605,2.49,24.28452329749104,7.45,24.37,6.27,1
4.992667087807959,0.0,5.96,3.88,3.37,5.948164773751578,0.38,8.376766898294377,5.69,3.51,6.27,1
12.32178494623656,3.36,21.77,8.98,49.03,6.7454906136614605,2.49,24.28452329749104,7.45,50.49,4.66,0
4.992667087807959,0.0,5.96,3.88,4.96,7.289946861715429,0.38,8.376766898294377,5.69,2.04,6.27,0
4.992667087807959,0.0,5.96,3.88,8.45,6.055853174603175,0.38,8.376766898294377,5.69,4.24,6.27,1
7.203423524463759,0.8,9.09,6.4,33.18,6.7454906136614605,0.47,11.894995093228657,5.27,16.92,6.83,1
7.203423524463759,0.8,9.09,6.4,24.93,5.6829060293318845,0.47,11.894995093228657,5.27,17.8,6.33,1
6.914127268080756,1.78,11.26,6.81,12.13,5.948164773751578,2.2,13.122698696652186,5.89,5.45,6.33,1
12.32178494623656,3.36,21.77,8.98,29.12,5.948164773751578,2.49,24.28452329749104,7.45,13.48,6.27,1
4.526979810465595,0.0,14.69,3.99,34.66,7.289946861715429,1.03,16.966674907292955,4.21,4.57,4.66,1
6.174267491302667,2.02,9.76,5.91,11.48,7.289946861715429,1.77,10.635550831078469,6.62,7.31,6.33,1
8.692903951975989,3.08,12.76,7.71,12.49,6.7454906136614605,2.21,12.848816908454229,8.6,7.05,4.25,0
7.203423524463759,0.8,9.09,6.4,5.43,6.7454906136614605,0.47,11.894995093228657,5.27,2.87,6.83,1
6.174267491302667,2.02,9.76,5.91,21.46,6.684535211267606,1.77,10.635550831078469,6.62,8.78,6.83,0
4.992667087807959,0.0,5.96,3.88,8.33,7.289946861715429,0.38,8.376766898294377,5.69,3.33,6.27,0
4.992667087807959,0.0,5.96,3.88,1.56,7.289946861715429,0.38,8.376766898294377,5.69,1.19,3.31,0
6.914127268080756,1.78,11.26,6.81,13.16,5.948164773751578,2.2,13.122698696652186,5.89,6.71,6.27,1
8.692903951975989,3.08,12.76,7.71,10.1,6.7454906136614605,2.21,12.848816908454229,8.6,5.78,6.27,0
4.992667087807959,0.0,5.96,3.88,2.65,6.7454906136614605,0.38,8.376766898294377,5.69,1.39,3.31,1
6.174267491302667,2.02,9.76,5.91,7.66,6.7454906136614605,1.77,10.635550831078469,6.62,6.13,6.27,1
4.992667087807959,0.0,5.96,3.88,2.22,6.7454906136614605,0.38,8.376766898294377,5.69,1.3,6.27,1
4.992667087807959,0.0,5.96,3.88,23.99,7.289946861715429,0.38,8.376766898294377,5.69,11.49,6.27,1
4.992667087807959,0.0,5.96,3.88,0.0,0.0,0.38,8.376766898294377,5.69,4.66,4.66,1
12.32178494623656,3.36,21.77,8.98,17.29,6.7454906136614605,2.49,24.28452329749104,7.45,8.52,6.27,0
6.174267491302667,2.02,9.76,5.91,12.26,7.289946861715429,1.77,10.635550831078469,6.62,7.0,6.33,1
12.32178494623656,3.36,21.77,8.98,17.34,6.7454906136614605,2.49,24.28452329749104,7.45,6.99,6.27,0
12.32178494623656,3.36,21.77,8.98,33.07,6.563064985451019,2.49,24.28452329749104,7.45,12.46,6.27,1
6.174267491302667,2.02,9.76,5.91,14.27,7.289946861715429,1.77,10.635550831078469,6.62,7.97,6.27,0
7.203423524463759,0.8,9.09,6.4,13.27,5.6829060293318845,0.47,11.894995093228657,5.27,7.56,6.83,1
4.992667087807959,0.0,5.96,3.88,5.22,6.055853174603175,0.38,8.376766898294377,5.69,3.56,6.27,1
4.992667087807959,0.0,5.96,3.88,20.19,5.948164773751578,0.38,8.376766898294377,5.69,10.41,6.27,1
4.992667087807959,0.0,5.96,3.88,2.18,6.7454906136614605,0.38,8.376766898294377,5.69,0.67,3.31,1
6.914127268080756,1.78,11.26,6.81,10.4,6.684535211267606,2.2,13.122698696652186,5.89,8.71,6.27,1
4.992667087807959,0.0,5.96,3.88,15.75,7.289946861715429,0.38,8.376766898294377,5.69,9.03,6.33,0
4.992667087807959,0.0,5.96,3.88,22.97,7.289946861715429,0.38,8.376766898294377,5.69,14.39,6.83,0
4.992667087807959,0.0,5.96,3.88,2.58,6.7454906136614605,0.38,8.376766898294377,5.69,1.32,6.27,1
7.203423524463759,0.8,9.09,6.4,44.84,6.7454906136614605,0.47,11.894995093228657,5.27,19.69,6.33,1
12.32178494623656,3.36,21.77,8.98,24.9,6.7454906136614605,2.49,24.28452329749104,7.45,6.09,6.27,1
4.992667087807959,0.0,5.96,3.88,7.81,7.289946861715429,0.38,8.376766898294377,5.69,5.05,4.25,1
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,4.91,4.66,1
4.992667087807959,0.0,5.96,3.88,2.45,7.289946861715429,0.38,8.376766898294377,5.69,1.98,6.27,1
4.526979810465595,0.0,14.69,3.99,6.31,5.948164773751578,1.03,16.966674907292955,4.21,2.97,6.83,0
7.203423524463759,0.8,9.09,6.4,14.46,7.289946861715429,0.47,11.894995093228657,5.27,12.53,6.33,0
6.914127268080756,1.78,11.26,6.81,26.27,7.289946861715429,2.2,13.122698696652186,5.89,9.32,6.27,0
4.992667087807959,0.0,5.96,3.88,7.5,7.289946861715429,0.38,8.376766898294377,5.69,5.08,4.25,1
4.992667087807959,0.0,5.96,3.88,10.33,5.696960167714885,0.38,8.376766898294377,5.69,5.82,6.27,1
4.992667087807959,0.0,5.96,3.88,13.71,5.948164773751578,0.38,8.376766898294377,5.69,4.99,6.27,1
12.32178494623656,3.36,21.77,8.98,39.97,6.7454906136614605,2.49,24.28452329749104,7.45,57.61,4.66,0
4.526979810465595,0.0,14.69,3.99,15.97,6.7454906136614605,1.03,16.966674907292955,4.21,3.05,4.66,1
7.203423524463759,0.8,9.09,6.4,13.83,6.684535211267606,0.47,11.894995093228657,5.27,10.12,6.83,1
6.914127268080756,1.78,11.26,6.81,18.01,6.7454906136614605,2.2,13.122698696652186,5.89,9.99,6.27,1
4.992667087807959,0.0,5.96,3.88,6.86,6.563064985451019,0.38,8.376766898294377,5.69,3.97,3.31,1
4.992667087807959,0.0,5.96,3.88,11.51,6.7454906136614605,0.38,8.376766898294377,5.69,9.08,6.27,1
4.992667087807959,0.0,5.96,3.88,25.78,7.289946861715429,0.38,8.376766898294377,5.69,16.35,6.33,0
4.526979810465595,0.0,14.69,3.99,29.38,7.289946861715429,1.03,16.966674907292955,4.21,4.55,4.66,1
6.914127268080756,1.78,11.26,6.81,3.31,6.7454906136614605,2.2,13.122698696652186,5.89,4.13,6.33,1
7.203423524463759,0.8,9.09,6.4,26.66,7.289946861715429,0.47,11.894995093228657,5.27,13.25,6.27,0
7.203423524463759,0.8,9.09,6.4,19.67,6.7454906136614605,0.47,11.894995093228657,5.27,13.44,6.27,0
6.914127268080756,1.78,11.26,6.81,7.39,6.7454906136614605,2.2,13.122698696652186,5.89,7.0,6.27,1
4.992667087807959,0.0,5.96,3.88,14.2,7.289946861715429,0.38,8.376766898294377,5.69,8.95,6.27,1
4.992667087807959,0.0,5.96,3.88,6.73,6.055853174603175,0.38,8.376766898294377,5.69,4.26,6.27,1
12.32178494623656,3.36,21.77,8.98,12.19,5.948164773751578,2.49,24.28452329749104,7.45,7.84,6.27,0
12.32178494623656,3.36,21.77,8.98,10.99,5.696960167714885,2.49,24.28452329749104,7.45,4.66,6.27,0
4.526979810465595,0.0,14.69,3.99,18.45,6.7454906136614605,1.03,16.966674907292955,4.21,4.69,4.25,0
6.914127268080756,1.78,11.26,6.81,11.26,6.684535211267606,2.2,13.122698696652186,5.89,8.04,6.33,1
7.203423524463759,0.8,9.09,6.4,12.26,7.289946861715429,0.47,11.894995093228657,5.27,6.29,6.83,1
4.992667087807959,0.0,5.96,3.88,12.9,7.289946861715429,0.38,8.376766898294377,5.69,7.56,8.2,0
4.526979810465595,0.0,14.69,3.99,50.84,6.7454906136614605,1.03,16.966674907292955,4.21,3.69,6.83,0
4.992667087807959,0.0,5.96,3.88,3.69,7.289946861715429,0.38,8.376766898294377,5.69,3.14,4.25,1
4.992667087807959,0.0,5.96,3.88,2.61,6.7454906136614605,0.38,8.376766898294377,5.69,1.37,6.27,1
6.914127268080756,1.78,11.26,6.81,9.14,6.684535211267606,2.2,13.122698696652186,5.89,6.53,6.27,1
4.992667087807959,0.0,5.96,3.88,2.84,6.7454906136614605,0.38,8.376766898294377,5.69,1.64,3.31,1
4.992667087807959,0.0,5.96,3.88,5.37,6.7454906136614605,0.38,8.376766898294377,5.69,3.98,6.27,1
4.992667087807959,0.0,5.96,3.88,35.82,7.289946861715429,0.38,8.376766898294377,5.69,12.23,6.27,1
4.992667087807959,0.0,5.96,3.88,16.64,6.7454906136614605,0.38,8.376766898294377,5.69,9.64,6.27,1
4.992667087807959,0.0,5.96,3.88,3.88,6.7454906136614605,0.38,8.376766898294377,5.69,3.8,3.31,0
4.992667087807959,0.0,5.96,3.88,2.75,5.948164773751578,0.38,8.376766898294377,5.69,2.07,8.2,1
4.992667087807959,0.0,5.96,3.88,2.51,6.7454906136614605,0.38,8.376766898294377,5.69,1.39,6.27,1
4.992667087807959,0.0,5.96,3.88,17.74,7.289946861715429,0.38,8.376766898294377,5.69,7.89,3.31,1
8.692903951975989,3.08,12.76,7.71,17.51,7.289946861715429,2.21,12.848816908454229,8.6,9.17,6.27,0
4.992667087807959,0.0,5.96,3.88,1.18,5.373272120200334,0.38,8.376766898294377,5.69,0.96,6.27,1
12.32178494623656,3.36,21.77,8.98,22.73,6.7454906136614605,2.49,24.28452329749104,7.45,12.29,6.27,0
4.992667087807959,0.0,5.96,3.88,15.34,7.289946861715429,0.38,8.376766898294377,5.69,10.05,6.27,0
4.992667087807959,0.0,5.96,3.88,0.69,5.948164773751578,0.38,8.376766898294377,5.69,0.57,6.27,1
4.992667087807959,0.0,5.96,3.88,14.88,5.948164773751578,0.38,8.376766898294377,5.69,6.59,4.66,1
6.174267491302667,2.02,9.76,5.91,26.48,7.289946861715429,1.77,10.635550831078469,6.62,11.12,6.27,0
7.203423524463759,0.8,9.09,6.4,6.14,7.289946861715429,0.47,11.894995093228657,5.27,3.85,6.27,0
7.203423524463759,0.8,9.09,6.4,24.12,6.7454906136614605,0.47,11.894995093228657,5.27,17.01,6.27,1
12.32178494623656,3.36,21.77,8.98,27.1,5.948164773751578,2.49,24.28452329749104,7.45,14.64,6.27,1
4.526979810465595,0.0,14.69,3.99,15.32,6.7454906136614605,1.03,16.966674907292955,4.21,2.8,4.66,1
4.992667087807959,0.0,5.96,3.88,14.51,5.948164773751578,0.38,8.376766898294377,5.69,7.59,4.66,1
8.692903951975989,3.08,12.76,7.71,10.7,7.289946861715429,2.21,12.848816908454229,8.6,5.24,6.27,0
4.992667087807959,0.0,5.96,3.88,2.77,7.289946861715429,0.38,8.376766898294377,5.69,2.33,6.27,1
4.992667087807959,0.0,5.96,3.88,6.06,5.696960167714885,0.38,8.376766898294377,5.69,4.44,6.27,1
12.32178494623656,3.36,21.77,8.98,9.14,5.948164773751578,2.49,24.28452329749104,7.45,3.65,6.27,0
7.203423524463759,0.8,9.09,6.4,9.96,6.7454906136614605,0.47,11.894995093228657,5.27,6.1,6.33,1
6.174267491302667,2.02,9.76,5.91,19.85,7.289946861715429,1.77,10.635550831078469,6.62,9.06,6.27,0
6.914127268080756,1.78,11.26,6.81,11.09,6.7454906136614605,2.2,13.122698696652186,5.89,6.92,6.33,0
4.992667087807959,0.0,5.96,3.88,12.44,7.289946861715429,0.38,8.376766898294377,5.69,5.3,3.31,1
7.203423524463759,0.8,9.09,6.4,5.78,6.7454906136614605,0.47,11.894995093228657,5.27,6.39,6.83,1
6.174267491302667,2.02,9.76,5.91,8.09,6.7454906136614605,1.77,10.635550831078469,6.62,6.74,6.27,1
7.203423524463759,0.8,9.09,6.4,6.36,5.948164773751578,0.47,11.894995093228657,5.27,5.74,6.27,1
7.203423524463759,0.8,9.09,6.4,7.24,6.7454906136614605,0.47,11.894995093228657,5.27,5.59,6.27,1
12.32178494623656,3.36,21.77,8.98,17.48,5.948164773751578,2.49,24.28452329749104,7.45,7.44,6.27,0
6.914127268080756,1.78,11.26,6.81,10.89,5.6829060293318845,2.2,13.122698696652186,5.89,5.6,6.33,0
4.992667087807959,0.0,5.96,3.88,4.54,7.289946861715429,0.38,8.376766898294377,5.69,3.93,3.31,1
6.174267491302667,2.02,9.76,5.91,4.47,5.948164773751578,1.77,10.635550831078469,6.62,4.67,6.33,1
4.992667087807959,0.0,5.96,3.88,23.54,6.055853174603175,0.38,8.376766898294377,5.69,11.08,6.27,1
4.992667087807959,0.0,5.96,3.88,1.87,6.7454906136614605,0.38,8.376766898294377,5.69,1.95,3.31,1
6.174267491302667,2.02,9.76,5.91,18.57,7.289946861715429,1.77,10.635550831078469,6.62,6.72,6.33,1
4.992667087807959,0.0,5.96,3.88,15.5,7.289946861715429,0.38,8.376766898294377,5.69,8.37,6.27,0
4.992667087807959,0.0,5.96,3.88,2.6,6.7454906136614605,0.38,8.376766898294377,5.69,1.36,6.27,1
12.32178494623656,3.36,21.77,8.98,44.34,5.373272120200334,2.49,24.28452329749104,7.45,52.34,4.66,0
7.203423524463759,0.8,9.09,6.4,6.31,5.6829060293318845,0.47,11.894995093228657,5.27,3.15,6.83,0
6.914127268080756,1.78,11.26,6.81,20.78,6.563064985451019,2.2,13.122698696652186,5.89,7.88,6.83,0
4.992667087807959,0.0,5.96,3.88,3.22,6.7454906136614605,0.38,8.376766898294377,5.69,2.07,3.31,1
7.203423524463759,0.8,9.09,6.4,2.51,5.948164773751578,0.47,11.894995093228657,5.27,1.61,6.27,0
4.992667087807959,0.0,5.96,3.88,21.6,6.7454906136614605,0.38,8.376766898294377,5.69,18.53,8.2,0
7.203423524463759,0.8,9.09,6.4,8.0,6.055853174603175,0.47,11.894995093228657,5.27,4.2,6.33,0
6.914127268080756,1.78,11.26,6.81,6.82,6.7454906136614605,2.2,13.122698696652186,5.89,6.38,6.27,1
6.914127268080756,1.78,11.26,6.81,14.2,7.289946861715429,2.2,13.122698696652186,5.89,6.32,6.27,1
7.203423524463759,0.8,9.09,6.4,13.84,7.289946861715429,0.47,11.894995093228657,5.27,11.04,6.33,0
6.914127268080756,1.78,11.26,6.81,11.06,7.289946861715429,2.2,13.122698696652186,5.89,8.38,6.33,0
7.203423524463759,0.8,9.09,6.4,12.52,5.112924281984334,0.47,11.894995093228657,5.27,6.81,6.83,1
4.992667087807959,0.0,5.96,3.88,9.4,6.7454906136614605,0.38,8.376766898294377,5.69,5.52,6.27,1
12.32178494623656,3.36,21.77,8.98,23.04,6.7454906136614605,2.49,24.28452329749104,7.45,13.99,6.27,0
4.992667087807959,0.0,5.96,3.88,13.7,6.7454906136614605,0.38,8.376766898294377,5.69,9.05,6.27,1
4.992667087807959,0.0,5.96,3.88,2.89,5.948164773751578,0.38,8.376766898294377,5.69,1.65,4.25,1
7.203423524463759,0.8,9.09,6.4,26.11,7.289946861715429,0.47,11.894995093228657,5.27,10.47,6.83,0
4.992667087807959,0.0,5.96,3.88,30.38,7.289946861715429,0.38,8.376766898294377,5.69,10.14,6.27,1
6.174267491302667,2.02,9.76,5.91,2.53,6.7454906136614605,1.77,10.635550831078469,6.62,3.01,6.33,1
4.992667087807959,0.0,5.96,3.88,4.97,5.696960167714885,0.38,8.376766898294377,5.69,3.05,6.27,1
7.203423524463759,0.8,9.09,6.4,6.89,6.7454906136614605,0.47,11.894995093228657,5.27,3.79,6.83,1
12.32178494623656,3.36,21.77,8.98,16.17,5.948164773751578,2.49,24.28452329749104,7.45,8.99,6.27,0
4.992667087807959,0.0,5.96,3.88,14.54,7.289946861715429,0.38,8.376766898294377,5.69,7.77,6.27,0
12.32178494623656,3.36,21.77,8.98,23.82,7.289946861715429,2.49,24.28452329749104,7.45,6.66,6.27,0
4.526979810465595,0.0,14.69,3.99,0.0,0.0,1.03,16.966674907292955,4.21,4.69,4.66,1
4.992667087807959,0.0,5.96,3.88,15.46,6.7454906136614605,0.38,8.376766898294377,5.69,10.51,6.27,1
4.992667087807959,0.0,5.96,3.88,2.64,6.7454906136614605,0.38,8.376766898294377,5.69,3.18,3.31,1
7.203423524463759,0.8,9.09,6.4,8.4,6.055853174603175,0.47,11.894995093228657,5.27,3.95,6.33,0
